image_id,imgW,imgH,CVisibleAreaWidth,CVisibleAreaHeight,errorType,area
C5,110592,93184,10727.424,7295.544484,TP,500927892.5
C48,97792,221184,5671.936,3813.517241,TP,132741.5
C44,97792,221184,217000.448,147456,TP,2727233400
C31,192512,111104,7507.968,5198.974003,FP,6730
C51,97792,221696,54274.56,36867.83944,TP,212493524.5
C56,97792,214528,3618.304,2444.484959,Recognition,752943929.5
C39,97792,221184,7138.816,4889.124668,TP,8005834
C58,94208,82432,3203.072,2166.784,TP,92823671
C23,102400,86016,10752,7372.8,TP,2077577.5
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C5,110592,93184,3207.168,2210.771056,TP,500927892.5
C10,96768,211968,12192.768,8227.068493,TP,33047
C40,86016,86016,11096.064,7569.408,FP,313272.5
C1,86016,89600,26062.848,17713.62764,TP,22858235.5
C1,86016,89600,17375.232,11780.42226,TP,22858235.5
C19,159744,86016,31629.312,21424.05948,TP,156496396
C48,97792,221184,2542.592,1662.302387,Recognition,51916
C5,110592,93184,10727.424,7295.544484,TP,500927892.5
C41,97792,221184,5671.936,3813.517241,Recognition,13734225
C16,77824,53760,6926.336,4745.817656,FP,29728.5
C32,96768,210432,27191.808,18479.31586,Recognition,28482135
C21,97792,212992,41268.224,28066.43893,TP,24741541
C31,192512,111104,11358.208,7702.183709,FP,61848.5
C46,98304,103936,3932.16,2753.271523,Recognition,281437862
C54,212992,103936,16187.392,10862.16393,TP,2833182
C48,97792,221184,8507.904,5769.167109,FP,31998
C24,97792,217088,28066.304,19068.54054,TP,13164895.5
C10,96768,211968,41029.632,27875.24384,Recognition,53551195
C24,97792,217088,7138.816,4889.369369,Recognition,13164895.5
C51,97792,221696,81460.736,55350.65549,TP,212493524.5
C10,96768,211968,5419.008,3677.983562,Recognition,136146.5
C7,97792,218624,8410.112,5670.926655,TP,1836485
C19,159744,86016,31629.312,21424.05948,TP,9684921
C33,126976,93184,137134.08,93184,Recognition,5326944135
C42,98304,103936,4816.896,3244.927152,TP,137816
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C1,86016,89600,17375.232,11780.42226,TP,22858235.5
C31,192512,111104,7507.968,5198.974003,FP,5261.5
C47,97792,221184,16135.68,10951.63926,TP,45734554.5
C15,97792,212992,8116.736,5574.170799,TP,1517199.5
C1,86016,89600,26062.848,17713.62764,TP,22858235.5
C27,126976,103936,13459.456,9137.230769,TP,10502486.5
C48,97792,221184,2542.592,1662.302387,Recognition,51916
C48,97792,221184,5671.936,3813.517241,TP,132741.5
C5,110592,93184,10727.424,7295.544484,TP,500927892.5
C4,96768,221184,2515.968,1741.606299,FP,207202.5
C39,97792,221184,16135.68,10951.63926,TP,8005834
C15,97792,212992,12224,8312.359963,TP,1517199.5
C5,110592,93184,3207.168,2210.771056,TP,500927892.5
C19,159744,86016,31629.312,21424.05948,TP,156496396
C46,98304,103936,3932.16,2753.271523,Recognition,281437862
C41,97792,221184,5671.936,3813.517241,Recognition,13734225
C35,131072,107520,81526.784,55333.46341,FP,1170582817
C1,86016,89600,17375.232,11780.42226,TP,22858235.5
C51,97792,221696,81460.736,55350.65549,TP,212493524.5
C3,86528,207360,11940.864,8135.158598,TP,447962.5
C2,106496,93184,3514.368,2449.408,TP,2336939
C5,110592,93184,10727.424,7295.544484,TP,500927892.5
C54,212992,103936,16187.392,10862.16393,TP,2833182
C32,96768,210432,40739.328,27670.59862,Recognition,28482135
C44,97792,221184,42832.896,29139.18302,Recognition,2727233400
C40,86016,86016,10752,7311.36,TP,485222.5
C56,97792,214528,3618.304,2444.484959,Recognition,752943929.5
C18,97792,221184,19069.44,12907.28912,TP,157158855
C58,94208,82432,3203.072,2166.784,TP,92823671
C31,192512,111104,11358.208,7702.183709,FP,61848.5
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C1,86016,89600,7741.44,5245.297505,TP,22858235.5
C10,96768,211968,12192.768,8227.068493,FP,84730.5
C46,98304,103936,3932.16,2753.271523,Recognition,281437862
C40,86016,86016,11096.064,7569.408,TP,4351483
C35,131072,107520,81526.784,55333.46341,TP,1170582817
C44,97792,221184,325451.776,221184,TP,2727233400
C19,159744,86016,31629.312,21424.05948,FP,156496396
C16,77824,53760,6926.336,4745.817656,FP,18167
C10,96768,211968,18289.152,12388.99726,FP,53551195
C7,97792,218624,8410.112,5670.926655,TP,1836485
C39,97792,221184,36183.04,24641.18833,TP,8005834
C19,159744,86016,31629.312,21424.05948,TP,9684921
C1,86016,89600,26062.848,17713.62764,FP,22858235.5
C32,96768,210432,18095.616,12287.29379,Recognition,20945584
C44,97792,221184,325451.776,221184,TP,2727233400
C54,212992,103936,16187.392,10862.16393,FP,45698
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C46,98304,103936,3932.16,2753.271523,Recognition,281437862
C41,97792,221184,5671.936,3813.517241,Recognition,13734225
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C15,97792,212992,8116.736,5574.170799,TP,1517199.5
C40,86016,86016,10752,7311.36,TP,292401.5
C31,192512,111104,7122.944,4813.864818,TP,381089.5
C47,97792,221184,16135.68,10951.63926,TP,45734554.5
C21,97792,212992,16331.264,11115.74411,TP,41399175
C5,110592,93184,10727.424,7295.544484,TP,500927892.5
C27,126976,103936,13459.456,9137.230769,FP,10502486.5
C33,126976,93184,137134.08,93184,FP,5326944135
C54,212992,103936,12566.528,8519.344262,TP,8220904.5
C44,97792,221184,325451.776,221184,FP,2727233400
C34,97792,221184,10757.12,7333.687003,FP,147184.5
C35,131072,107520,9306.112,6293.853659,TP,1170582817
C48,97792,221184,5671.936,3813.517241,TP,132741.5
C58,94208,82432,3203.072,2166.784,TP,92823671
C19,159744,86016,31629.312,21424.05948,FP,156496396
C32,96768,210432,18095.616,12287.29379,Recognition,20945584
C33,126976,93184,137134.08,93184,TP,5326944135
C40,86016,86016,10752,7311.36,TP,292401.5
C54,212992,103936,18743.296,12779.01639,TP,8220904.5
C32,96768,210432,61157.376,41602.64828,Recognition,28482135
C34,97792,221184,10757.12,7333.687003,TP,1388992.5
C39,97792,221184,81460.736,55344.89125,TP,8005834
C1,86016,89600,26062.848,17713.62764,TP,22858235.5
C48,97792,221184,5671.936,3813.517241,TP,733819.5
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C47,97792,221184,16135.68,10951.63926,TP,45734554.5
C44,97792,221184,325451.776,221184,FP,2727233400
C39,97792,221184,42832.896,29139.18302,FP,5711488.5
C33,126976,93184,137134.08,93184,FP,5326944135
C44,97792,221184,19069.44,12907.28912,Recognition,2727233400
C2,106496,93184,3514.368,2449.408,TP,2336939
C21,97792,212992,41268.224,28066.43893,FP,24741541
C23,102400,86016,16691.2,11366.4,TP,464964
C16,77824,53760,6926.336,4745.817656,FP,49548.5
C5,110592,93184,3538.944,2431.848161,TP,500927892.5
C19,159744,86016,31629.312,21424.05948,FP,156496396
C51,97792,221696,64444.928,43811.11954,TP,61781532
C35,131072,107520,54263.808,36976.39024,TP,1170582817
C34,97792,221184,10757.12,7333.687003,FP,1388992.5
C1,86016,89600,17375.232,11780.42226,TP,61324732.5
C19,159744,86016,70926.336,48284.07435,TP,9684921
C41,97792,221184,5671.936,3813.517241,Recognition,13734225
C44,97792,221184,144634.368,98271.40584,FP,2727233400
C15,97792,212992,8116.736,5574.170799,TP,1517199.5
C3,86528,207360,26823.68,18174.29048,TP,447962.5
C48,97792,221184,5671.936,3813.517241,FP,733819.5
C32,96768,210432,18095.616,12287.29379,Recognition,20945584
C33,126976,93184,137134.08,93184,TP,5326944135
C47,97792,221184,16135.68,10951.63926,TP,45734554.5
C33,126976,93184,137134.08,93184,Recognition,15499116.5
C51,97792,221696,54274.56,36867.83944,TP,71207318.5
C1,86016,89600,26062.848,17713.62764,TP,22858235.5
C32,96768,210432,61157.376,41602.64828,Recognition,28482135
C48,97792,221184,5671.936,3813.517241,TP,132741.5
C40,86016,86016,10752,7311.36,TP,292401.5
C10,96768,211968,8128.512,5516.975342,Recognition,58613
C5,110592,93184,12054.528,8179.852906,TP,500927892.5
C18,97792,221184,64249.344,43708.77454,TP,157158855
C58,94208,82432,3203.072,2166.784,TP,92823671
C31,192512,111104,7122.944,4813.864818,FP,381089.5
C46,98304,103936,8945.664,6096.529801,Recognition,281437862
C56,97792,214528,27675.136,18871.42388,TP,752943929.5
C16,77824,53760,6926.336,4745.817656,FP,18167
C55,155648,96768,155648,105791.3826,TP,174507093
C5,110592,93184,3207.168,2210.771056,TP,500927892.5
C7,97792,218624,8410.112,5670.926655,FP,1836485
C24,97792,217088,16135.68,10952.18739,Recognition,13164895.5
C1,86016,89600,5160.96,3525.527831,TP,22858235.5
C39,97792,221184,42832.896,29139.18302,TP,5711488.5
C35,131072,107520,9306.112,6293.853659,TP,1170582817
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C35,131072,107520,24117.248,16390.2439,FP,1170582817
C27,126976,103936,8888.32,6091.487179,FP,500375
C21,97792,212992,41268.224,28066.43893,TP,24741541
C5,110592,93184,12054.528,8179.852906,TP,500927892.5
C15,97792,212992,8116.736,5574.170799,TP,1517199.5
C23,102400,86016,16691.2,11366.4,TP,464964
C33,126976,93184,137134.08,93184,TP,5326944135
C1,86016,89600,17375.232,11780.42226,Recognition,61324732.5
C54,212992,103936,12566.528,8519.344262,TP,8220904.5
C39,97792,221184,19069.44,12907.28912,Recognition,275514
C1,86016,89600,7741.44,5245.297505,TP,22858235.5
C44,97792,221184,144634.368,98271.40584,TP,2727233400
C18,97792,221184,64249.344,43708.77454,FP,157158855
C5,110592,93184,3207.168,2210.771056,TP,500927892.5
C46,98304,103936,8945.664,6096.529801,Recognition,281437862
C31,192512,111104,7122.944,4813.864818,FP,381089.5
C44,97792,221184,325451.776,221184,FP,108891.5
C34,97792,221184,10757.12,7333.687003,TP,1388992.5
C2,106496,93184,3514.368,2449.408,TP,2336939
C58,94208,82432,3203.072,2166.784,TP,92823671
C55,155648,96768,155648,105791.3826,TP,174507093
C7,97792,218624,8410.112,5670.926655,FP,1836485
C33,126976,93184,137134.08,93184,Recognition,5326944135
C41,97792,221184,5671.936,3813.517241,Recognition,13734225
C48,97792,221184,5671.936,3813.517241,TP,132741.5
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C40,86016,86016,7397.376,5074.944,TP,4351483
C47,97792,221184,16135.68,10951.63926,FP,45734554.5
C44,97792,221184,8507.904,5769.167109,Recognition,2727233400
C35,131072,107520,24117.248,16390.2439,TP,1170582817
C10,96768,211968,8128.512,5516.975342,Recognition,136146.5
C40,86016,86016,10752,7311.36,TP,292401.5
C39,97792,221184,19069.44,12907.28912,FP,8005834
C31,192512,111104,7507.968,5198.974003,TP,84211
C18,97792,221184,96422.912,65514.27056,TP,157158855
C21,97792,212992,41268.224,28066.43893,TP,15369164
C46,98304,103936,8945.664,6096.529801,Recognition,281437862
C1,86016,89600,26062.848,17713.62764,TP,22858235.5
C27,126976,103936,13459.456,9137.230769,TP,10502486.5
C31,192512,111104,7122.944,4813.864818,TP,381089.5
C54,212992,103936,12566.528,8519.344262,TP,8220904.5
C5,110592,93184,3207.168,2210.771056,TP,500927892.5
C25,118784,82432,10690.56,7245.463977,Recognition,2960726
C37,87552,71168,2101.248,1400.600246,TP,60146
C24,97792,217088,28066.304,19068.54054,TP,91867.5
C33,126976,93184,137134.08,93184,Recognition,5326944135
C44,97792,221184,325451.776,221184,FP,2727233400
C44,97792,221184,64249.344,43708.77454,TP,2727233400
C32,96768,210432,18095.616,12287.29379,TP,20945584
C34,97792,221184,10757.12,7333.687003,TP,149936.5
C31,192512,111104,11358.208,7702.183709,FP,61848.5
C10,96768,211968,8128.512,5516.975342,FP,161266
C5,110592,93184,40587.264,27634.6382,TP,500927892.5
C19,159744,86016,159744,108719.1078,FP,9684921
C47,97792,221184,16135.68,10951.63926,FP,45734554.5
C41,97792,221184,5671.936,3813.517241,Recognition,13734225
C24,97792,217088,36183.04,24642.42162,Recognition,13164895.5
C1,86016,89600,11612.16,7824.952015,TP,22858235.5
C46,98304,103936,8945.664,6096.529801,Recognition,281437862
C33,126976,93184,137134.08,93184,TP,5326944135
C18,97792,221184,96422.912,65514.27056,TP,157158855
C40,86016,86016,7397.376,5074.944,TP,4351483
C40,86016,86016,10752,7311.36,FP,292401.5
C39,97792,221184,19069.44,12907.28912,TP,8005834
C54,212992,103936,12566.528,8519.344262,TP,8220904.5
C33,126976,93184,27045.888,18408.28338,TP,5326944135
C4,96768,221184,2515.968,1741.606299,TP,207202.5
C44,97792,221184,8507.904,5769.167109,Recognition,2727233400
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C31,192512,111104,7507.968,5198.974003,TP,1096770
C44,97792,221184,64249.344,43708.77454,TP,2727233400
C58,94208,82432,4804.608,3203.072,TP,92823671
C48,97792,221184,8507.904,5769.167109,FP,47266
C2,106496,93184,3514.368,2449.408,TP,2336939
C33,126976,93184,137134.08,93184,TP,5326944135
C37,87552,71168,2101.248,1400.600246,TP,60146
C7,97792,218624,8410.112,5670.926655,FP,1836485
C32,96768,210432,18095.616,12287.29379,Recognition,20945584
C44,97792,221184,325451.776,221184,FP,2727233400
C21,97792,212992,27479.552,18678.3618,FP,41399175
C10,96768,211968,3580.416,2419.726027,Recognition,53551195
C40,86016,86016,7397.376,5074.944,FP,4351483
C44,97792,221184,64249.344,43708.77454,TP,2727233400
C18,97792,221184,64249.344,43708.77454,TP,157158855
C24,97792,217088,28066.304,19068.54054,FP,225011.5
C5,110592,93184,3207.168,2210.771056,TP,500927892.5
C21,97792,212992,41268.224,28066.43893,TP,24741541
C31,192512,111104,25411.584,17137.35875,FP,92094
C34,97792,221184,10757.12,7333.687003,FP,149936.5
C35,131072,107520,10747.904,7342.829268,TP,1170582817
C10,96768,211968,8128.512,5516.975342,FP,161266
C33,126976,93184,137134.08,93184,Recognition,5326944135
C33,126976,93184,12062.72,8125.035422,TP,5326944135
C56,97792,214528,41561.6,28258.24613,TP,1441033046
C35,131072,107520,10747.904,7342.829268,TP,1170582817
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C31,192512,111104,11358.208,7702.183709,FP,109079.5
C51,97792,221696,28653.056,19460.74283,TP,71207318.5
C58,94208,82432,10739.712,7254.016,TP,92823671
C23,102400,86016,2150.4,1433.6,TP,429307
C1,86016,89600,3440.64,2321.68906,TP,22858235.5
C37,87552,71168,2101.248,1400.600246,TP,60146
C44,97792,221184,8507.904,5769.167109,Recognition,2727233400
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C21,97792,212992,3618.304,2444.811754,TP,41399175
C39,97792,221184,19069.44,12907.28912,TP,8005834
C4,96768,221184,2515.968,1741.606299,FP,207202.5
C10,96768,211968,8128.512,5516.975342,TP,53551195
C34,97792,221184,10757.12,7333.687003,TP,1388992.5
C24,97792,217088,28066.304,19068.54054,FP,35200
C56,97792,214528,41561.6,28258.24613,TP,1441033046
C51,97792,221696,16135.68,10952.77989,FP,71207318.5
C40,86016,86016,16687.104,11354.112,FP,4351483
C54,212992,103936,12566.528,8519.344262,TP,8220904.5
C44,97792,221184,325451.776,221184,TP,2727233400
C33,126976,93184,137134.08,93184,TP,5326944135
C33,126976,93184,137134.08,93184,Recognition,5326944135
C33,126976,93184,12062.72,8125.035422,TP,5326944135
C5,110592,93184,3207.168,2210.771056,TP,500927892.5
C1,86016,89600,17375.232,11780.42226,TP,22858235.5
C18,97792,221184,64249.344,43708.77454,TP,157158855
C46,98304,103936,20152.32,13668.02649,Recognition,281437862
C2,106496,93184,3514.368,2449.408,TP,2336939
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C1,86016,89600,3440.64,2321.68906,TP,22858235.5
C21,97792,212992,3618.304,2444.811754,TP,41399175
C58,94208,82432,10739.712,7254.016,TP,92823671
C10,96768,211968,8128.512,5516.975342,FP,107646.5
C40,86016,86016,16084.992,10924.032,FP,4351483
C19,159744,86016,159744,108719.1078,FP,66787145.5
C33,126976,93184,137134.08,93184,Recognition,5326944135
C5,110592,93184,3207.168,2210.771056,TP,500927892.5
C31,192512,111104,16941.056,11553.27556,FP,6730
C48,97792,221184,5671.936,3813.517241,TP,51916
C35,131072,107520,4718.592,3278.04878,TP,1170582817
C34,97792,221184,10757.12,7333.687003,TP,1388992.5
C23,102400,86016,2150.4,1433.6,TP,429307
C19,159744,86016,14057.472,9592.862454,TP,156496396
C58,94208,82432,10739.712,7254.016,Recognition,92823671
C4,96768,221184,2515.968,1741.606299,FP,207202.5
C10,96768,211968,8128.512,5516.975342,TP,53551195
C33,126976,93184,137134.08,93184,Recognition,5326944135
C21,97792,212992,3618.304,2444.811754,TP,41399175
C54,212992,103936,2129.92,1490.885246,TP,2833182
C44,97792,221184,325451.776,221184,FP,2727233400
C33,126976,93184,18030.592,12314.50681,TP,5326944135
C33,126976,93184,137134.08,93184,TP,5326944135
C24,97792,217088,28066.304,19068.54054,FP,395359.5
C39,97792,221184,19069.44,12907.28912,TP,8005834
C51,97792,221696,7138.816,4889.633877,TP,71207318.5
C16,77824,53760,6926.336,4745.817656,TP,1625128.5
C40,86016,86016,16687.104,11354.112,TP,4351483
C34,97792,221184,10757.12,7333.687003,TP,1388992.5
C32,96768,210432,18095.616,12287.29379,Recognition,20945584
C31,192512,111104,11358.208,7702.183709,TP,1096770
C10,96768,211968,8128.512,5516.975342,TP,161266
C41,97792,221184,42832.896,29139.18302,Recognition,13734225
C10,96768,211968,5419.008,3677.983562,TP,50692
C44,97792,221184,42832.896,29139.18302,Recognition,2727233400
C21,97792,212992,3618.304,2444.811754,TP,41399175
C2,106496,93184,3514.368,2449.408,FP,2336939
C5,110592,93184,4755.456,3205.618031,TP,500927892.5
C51,97792,221696,7138.816,4889.633877,TP,71207318.5
C33,126976,93184,137134.08,93184,Recognition,5326944135
C18,97792,221184,64249.344,43708.77454,TP,125003.5
C54,212992,103936,2129.92,1490.885246,TP,2833182
C32,96768,210432,8031.744,5514.769655,TP,28482135
C33,126976,93184,137134.08,93184,TP,5326944135
C27,126976,103936,8888.32,6091.487179,FP,10502486.5
C23,102400,86016,2150.4,1433.6,TP,429307
C40,86016,86016,7139.328,4902.912,FP,4351483
C40,86016,86016,10752,7311.36,TP,292401.5
C37,87552,71168,2101.248,1400.600246,TP,60146
C39,97792,221184,19069.44,12907.28912,TP,8005834
C55,155648,96768,9183.232,6223.022508,Recognition,182857849
C58,94208,82432,10739.712,7254.016,Recognition,92823671
C4,96768,221184,2515.968,1741.606299,FP,207202.5
C35,131072,107520,2097.152,1442.341463,TP,1170582817
C44,97792,221184,28555.264,19458.71618,TP,2727233400
C46,98304,103936,45318.144,30777.64238,Recognition,281437862
C24,97792,217088,63075.84,42830.87568,FP,13518
C32,96768,210432,18095.616,12287.29379,Recognition,20945584
C24,97792,217088,5574.144,3715.920721,FP,120191
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C10,96768,211968,8128.512,5516.975342,Recognition,53551195
C44,97792,221184,42832.896,29139.18302,Recognition,2727233400
C47,97792,221184,16135.68,10951.63926,FP,45734554.5
C19,159744,86016,9424.896,6395.241636,TP,156496396
C24,97792,217088,28066.304,19068.54054,FP,26399.5
C56,97792,214528,62391.296,42338.47949,Decision,752943929.5
C16,77824,53760,6926.336,4745.817656,FP,49548.5
C60,97280,212992,3599.36,2432.526268,Recognition,807141
C33,126976,93184,137134.08,93184,TP,5326944135
C39,97792,221184,42832.896,29139.18302,TP,5711488.5
C1,86016,89600,3440.64,2321.68906,TP,22858235.5
C33,126976,93184,137134.08,93184,Recognition,5326944135
C2,106496,93184,3514.368,2449.408,TP,2336939
C52,97792,221184,2542.592,1662.302387,FP,-1
C19,159744,86016,159744,108719.1078,FP,47939433
C31,192512,111104,11358.208,7702.183709,FP,84211
C9,98304,82432,7077.888,4814.264601,FP,1365208
C56,97792,214528,62391.296,42338.47949,Recognition,752943929.5
C35,131072,107520,9306.112,6293.853659,TP,1170582817
C5,110592,93184,7188.48,4863.696323,TP,500927892.5
C23,102400,86016,2150.4,1433.6,TP,429307
C54,212992,103936,2555.904,1703.868852,TP,2833182
C34,97792,221184,16135.68,10951.63926,Recognition,9340323
C4,96768,221184,2515.968,1741.606299,FP,207202.5
C44,97792,221184,325451.776,221184,TP,2727233400
C24,97792,217088,63075.84,42830.87568,TP,540760
C31,192512,111104,16941.056,11553.27556,Recognition,1119400
C32,96768,210432,8031.744,5514.769655,Recognition,28482135
C58,94208,82432,10739.712,7254.016,Recognition,92823671
C51,97792,221696,3227.136,2151.438906,TP,71207318.5
C47,97792,221184,16135.68,10951.63926,TP,45734554.5
C9,98304,82432,7077.888,4814.264601,TP,1365208
C24,97792,217088,12419.584,8507.502703,TP,13164895.5
C35,131072,107520,2097.152,1442.341463,TP,1170582817
C9,98304,82432,36175.872,24562.57449,TP,247392
C18,97792,221184,28555.264,19458.71618,TP,157158855
C55,155648,96768,4046.848,2800.360129,Recognition,182857849
C33,126976,93184,40632.32,27548.94823,TP,5326944135
C33,126976,93184,137134.08,93184,Recognition,5326944135
C18,97792,221184,64249.344,43708.77454,FP,157158855
C31,192512,111104,11358.208,7702.183709,FP,9392
C48,97792,221184,5671.936,3813.517241,TP,733819.5
C19,159744,86016,9424.896,6395.241636,TP,156496396
C44,97792,221184,12712.96,8604.859416,TP,2727233400
C51,97792,221696,3227.136,2151.438906,TP,71207318.5
C27,126976,103936,8888.32,6091.487179,TP,10502486.5
C41,97792,221184,64249.344,43708.77454,Recognition,13734225
C44,97792,221184,42832.896,29139.18302,Recognition,2727233400
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C46,98304,103936,20152.32,13668.02649,TP,281437862
C24,97792,217088,12419.584,8507.502703,TP,13164895.5
C23,102400,86016,4812.8,3276.8,FP,429307
C21,97792,212992,18384.896,12419.64371,TP,41399175
C10,96768,211968,8128.512,5516.975342,TP,84730.5
C16,77824,53760,4591.616,3112.011577,TP,49548.5
C7,97792,218624,8410.112,5670.926655,TP,1836485
C54,212992,103936,5537.792,3833.704918,FP,586320.5
C56,97792,214528,62391.296,42338.47949,Recognition,752943929.5
C58,94208,82432,10739.712,7254.016,Recognition,92823671
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C35,131072,107520,2097.152,1442.341463,TP,1170582817
C18,97792,221184,28555.264,19458.71618,Recognition,157158855
C4,96768,221184,2515.968,1741.606299,FP,207202.5
C32,96768,210432,8031.744,5514.769655,TP,28482135
C27,126976,103936,30220.288,20558.76923,TP,10502486.5
C9,98304,82432,7077.888,4814.264601,FP,1365208
C19,159744,86016,159744,108719.1078,FP,156496396
C33,126976,93184,137134.08,93184,TP,5326944135
C31,192512,111104,7122.944,4813.864818,FP,381089.5
C39,97792,221184,19069.44,12907.28912,TP,8005834
C1,86016,89600,7741.44,5245.297505,TP,22858235.5
C18,97792,221184,3716.096,2542.344828,TP,157158855
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C1,86016,89600,17375.232,11780.42226,TP,22858235.5
C31,192512,111104,16941.056,11553.27556,FP,6730
C15,97792,212992,8116.736,5574.170799,TP,1517199.5
C33,126976,93184,137134.08,93184,TP,5326944135
C24,97792,217088,12419.584,8507.502703,TP,13164895.5
C5,110592,93184,7188.48,4863.696323,TP,500927892.5
C33,126976,93184,137134.08,93184,Recognition,5326944135
C31,192512,111104,11358.208,7702.183709,FP,6730
C21,97792,212992,18384.896,12419.64371,TP,41399175
C16,77824,53760,4591.616,3112.011577,FP,49548.5
C51,97792,221696,28653.056,19460.74283,TP,71207318.5
C27,126976,103936,8888.32,6091.487179,TP,10502486.5
C18,97792,221184,64249.344,43708.77454,TP,157158855
C35,131072,107520,2097.152,1442.341463,TP,1170582817
C41,97792,221184,64249.344,43708.77454,Recognition,13734225
C19,159744,86016,159744,108719.1078,FP,49908043.5
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C54,212992,103936,12566.528,8519.344262,TP,8220904.5
C21,97792,212992,12224,8312.359963,TP,10547715.5
C34,97792,221184,16135.68,10951.63926,Recognition,9340323
C4,96768,221184,2515.968,1741.606299,TP,207202.5
C19,159744,86016,9424.896,6395.241636,TP,156496396
C56,97792,214528,315672.576,214528,FP,661258.5
C23,102400,86016,10752,7270.4,TP,429307
C60,97280,212992,3599.36,2432.526268,Recognition,807141
C58,94208,82432,10739.712,7254.016,Recognition,92823671
C10,96768,211968,8128.512,5516.975342,FP,161266
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C32,96768,210432,8031.744,5514.769655,TP,28482135
C39,97792,221184,5671.936,3813.517241,TP,8005834
C10,96768,211968,2419.2,1645.413699,FP,37282.5
C31,192512,111104,7122.944,4813.864818,FP,381089.5
C19,159744,86016,159744,108719.1078,FP,49908043.5
C40,86016,86016,10752,7311.36,TP,4351483
C44,97792,221184,325451.776,221184,TP,2727233400
C21,97792,212992,18384.896,12419.64371,TP,41399175
C24,97792,217088,5574.144,3715.920721,FP,99361
C35,131072,107520,2097.152,1442.341463,TP,1170582817
C27,126976,103936,8888.32,6091.487179,TP,10502486.5
C5,110592,93184,7188.48,4863.696323,TP,500927892.5
C31,192512,111104,11358.208,7702.183709,FP,9392
C15,97792,212992,8116.736,5574.170799,FP,1517199.5
C18,97792,221184,3716.096,2542.344828,TP,157158855
C19,159744,86016,9424.896,6395.241636,TP,156496396
C51,97792,221696,7138.816,4889.633877,TP,71207318.5
C48,97792,221184,2542.592,1662.302387,Recognition,132741.5
C33,126976,93184,137134.08,93184,Recognition,5326944135
C39,97792,221184,42832.896,29139.18302,TP,5711488.5
C1,86016,89600,17375.232,11780.42226,TP,22858235.5
C55,155648,96768,9183.232,6223.022508,Recognition,182857849
C56,97792,214528,41561.6,28258.24613,TP,1441033046
C10,96768,211968,8128.512,5516.975342,TP,53551195
C24,97792,217088,28066.304,19068.54054,FP,67367.5
C51,97792,221696,8507.904,5769.767975,TP,71207318.5
C21,97792,212992,12224,8312.359963,TP,10547715.5
C56,97792,214528,62391.296,42338.47949,Recognition,36992120.5
C33,126976,93184,137134.08,93184,TP,5326944135
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C23,102400,86016,3276.8,2252.8,Recognition,2077577.5
C39,97792,221184,5671.936,3813.517241,Recognition,8005834
C25,118784,82432,2138.112,1425.337176,Recognition,2960726
C21,97792,212992,18384.896,12419.64371,TP,41399175
C19,159744,86016,159744,108719.1078,Recognition,159329373.5
C54,212992,103936,12566.528,8519.344262,TP,2833182
C52,97792,221184,2542.592,1662.302387,FP,-1
C15,97792,212992,8116.736,5574.170799,TP,1517199.5
C44,97792,221184,42832.896,29139.18302,Recognition,2727233400
C1,86016,89600,17375.232,11780.42226,TP,22858235.5
C60,97280,212992,3599.36,2432.526268,Recognition,807141
C34,97792,221184,4791.808,3226.822281,Recognition,9340323
C31,192512,111104,7122.944,4813.864818,TP,381089.5
C41,97792,221184,64249.344,43708.77454,TP,18709261
C40,86016,86016,10752,7311.36,TP,292401.5
C5,110592,93184,91459.584,62122.66667,FP,500927892.5
C58,94208,82432,10739.712,7254.016,Recognition,92823671
C10,96768,211968,8128.512,5516.975342,TP,84730.5
C24,97792,217088,5574.144,3715.920721,FP,99361
C35,131072,107520,4718.592,3278.04878,TP,1170582817
C21,97792,212992,18384.896,12419.64371,TP,41399175
C33,126976,93184,137134.08,93184,Recognition,5326944135
C40,86016,86016,10752,7311.36,Recognition,4351483
C31,192512,111104,11358.208,7702.183709,FP,4414.5
C35,131072,107520,20840.448,14161.17073,TP,1170582817
C16,77824,53760,3190.784,2178.408104,TP,1625128.5
C51,97792,221696,5671.936,3813.914424,TP,71207318.5
