ImageName,Title,Year,Coders,coder1-encodings,coder2-encodings,other-coder-encodings
VisJ.1301.12.png,Spatial Conditioning of Transfer Functions Using Local Material Distributions,2010,JC; RL,Surface/Volume,Surface/Volume,
VisJ.1301.10.png,Spatial Conditioning of Transfer Functions Using Local Material Distributions,2010,PI; HS,Surface/Volume,Surface/Volume,
VisJ.1301.11.png,Spatial Conditioning of Transfer Functions Using Local Material Distributions,2010,MS; TM,Surface/Volume,Surface/Volume,
VisJ.1301.15.png,Spatial Conditioning of Transfer Functions Using Local Material Distributions,2010,TM; JC,Surface/Volume,Surface/Volume,
VisJ.1301.14.png,Spatial Conditioning of Transfer Functions Using Local Material Distributions,2010,TM; HS,Surface/Volume,Surface/Volume,
VisJ.1311.1.png,Exploded View Diagrams of Mathematical Surfaces,2010,TM; JC,Surface/Volume,Surface/Volume,
VisJ.1319.1.png,IRIS: Illustrative Rendering for Integral Surfaces,2010,HS; JC,Surface/Volume,Surface/Volume,
VisJ.1319.2.png,IRIS: Illustrative Rendering for Integral Surfaces,2010,PI; JC,Surface/Volume,Surface/Volume,
VisJ.1319.3.png,IRIS: Illustrative Rendering for Integral Surfaces,2010,RL; JC,Surface/Volume,Surface/Volume,
VisJ.1319.6.png,IRIS: Illustrative Rendering for Integral Surfaces,2010,MS; RL,Pattern,Pattern,
VisJ.1319.9.png,IRIS: Illustrative Rendering for Integral Surfaces,2010,MS; JC,Surface/Volume,Surface/Volume,
VisJ.1319.11.png,IRIS: Illustrative Rendering for Integral Surfaces,2010,MS; TM,Surface/Volume,Surface/Volume,
VisJ.1329.1.png,Illustrative Stream Surfaces,2010,JC; HS,Surface/Volume,Surface/Volume,
VisJ.1329.9.png,Illustrative Stream Surfaces,2010,MS; JC,Surface/Volume,Surface/Volume,
VisJ.1329.8.png,Illustrative Stream Surfaces,2010,PI; JC,Surface/Volume,Surface/Volume,
VisJ.1329.14.png,Illustrative Stream Surfaces,2010,TI; HS,Surface/Volume,Line,
VisJ.1339.4.png,Exploration of 4D MRI Blood Flow using Stylistic Visualization,2010,PI; RL,Surface/Volume,Surface/Volume,
VisJ.1339.9.png,Exploration of 4D MRI Blood Flow using Stylistic Visualization,2010,TI; RL,Line,Line,
VisJ.1348.1.png,Supine and Prone Colon Registration Using Quasi-Conformal Mapping,2010,TM; HS,Surface/Volume,Surface/Volume,
VisJ.1348.2.png,Supine and Prone Colon Registration Using Quasi-Conformal Mapping,2010,JC; RL,Surface/Volume,Surface/Volume,
VisJ.1348.5.png,Supine and Prone Colon Registration Using Quasi-Conformal Mapping,2010,JC; RL,Surface/Volume,Surface/Volume,
VisJ.1348.6.png,Supine and Prone Colon Registration Using Quasi-Conformal Mapping,2010,TM; HS,Surface/Volume,Surface/Volume,
VisJ.1348.8.png,Supine and Prone Colon Registration Using Quasi-Conformal Mapping,2010,TM; TI,Surface/Volume,Surface/Volume,
VisJ.1348.11.png,Supine and Prone Colon Registration Using Quasi-Conformal Mapping,2010,MS; HS,Grid,Area,
VisJ.1348.10.png,Supine and Prone Colon Registration Using Quasi-Conformal Mapping,2010,MS; JC,Surface/Volume,Surface/Volume,
VisJ.1348.15.png,Supine and Prone Colon Registration Using Quasi-Conformal Mapping,2010,TM; TI,Grid,Surface/Volume,
VisJ.1358.6.png,Uncertainty-Aware Guided Volume Segmentation,2010,PI; RL,Line,Line,
VisJ.1366.5.png,Exploration and Visualization of Segmentation Uncertainty using Shape and Appearance Prior Information,2010,MS; TI,Grid,Grid,
VisJ.1366.11.png,Exploration and Visualization of Segmentation Uncertainty using Shape and Appearance Prior Information,2010,JC; RL,Point,Point,
VisJ.1366.13.png,Exploration and Visualization of Segmentation Uncertainty using Shape and Appearance Prior Information,2010,RL; JC,Surface/Volume,Surface/Volume,
VisJ.1376.1.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,JC; RL,Surface/Volume,Surface/Volume,
VisJ.1376.2.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,TM; RL,Surface/Volume,Surface/Volume,
VisJ.1376.3.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,TI; RL,Line,Line,
VisJ.1376.4.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,PI; RL,Surface/Volume,Surface/Volume,
VisJ.1376.6.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,PI; RL,Surface/Volume,Surface/Volume,
VisJ.1376.5.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,MS; TM,Surface/Volume,Surface/Volume,
VisJ.1376.8.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,TI; RL,Surface/Volume,Surface/Volume,
VisJ.1376.12.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,MS; HS,Point,Point,
VisJ.1376.11.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,TI; RL,Point,Point,
VisJ.1376.10.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,RL; HS,Point,Point,
VisJ.1376.14.png,Edge Aware Anisotropic Diffusion for 3D Scalar Data,2010,RL; HS,Surface/Volume,Surface/Volume,
VisJ.1396.1.png,Articulated Planar Reformation for Change Visualization in Small Animal Imaging,2010,RL; HS,Surface/Volume,Surface/Volume,
VisJ.1396.2.png,Articulated Planar Reformation for Change Visualization in Small Animal Imaging,2010,JC; RL,Surface/Volume,Surface/Volume,
VisJ.1396.3.png,Articulated Planar Reformation for Change Visualization in Small Animal Imaging,2010,TI; JC,Surface/Volume,Surface/Volume,
VisJ.1396.6.png,Articulated Planar Reformation for Change Visualization in Small Animal Imaging,2010,MS; JC,Surface/Volume,Surface/Volume,
VisJ.1396.7.png,Articulated Planar Reformation for Change Visualization in Small Animal Imaging,2010,TM; JC,Surface/Volume,Surface/Volume,
VisJ.1405.1.png,Volumetric Modeling in Laser BPH Therapy Simulation,2010,TI; JC,Surface/Volume,Surface/Volume,
VisJ.1405.2.png,Volumetric Modeling in Laser BPH Therapy Simulation,2010,TI; HS,Surface/Volume,Surface/Volume,
VisJ.1405.3.png,Volumetric Modeling in Laser BPH Therapy Simulation,2010,MS; RL,Line,Line,
VisJ.1405.8.png,Volumetric Modeling in Laser BPH Therapy Simulation,2010,TI; RL,Line,Line,
VisJ.1405.11.png,Volumetric Modeling in Laser BPH Therapy Simulation,2010,PI; JC,Line,Line,
VisJ.1405.10.png,Volumetric Modeling in Laser BPH Therapy Simulation,2010,RL; JC,Line,Line,
VisJ.1405.12.png,Volumetric Modeling in Laser BPH Therapy Simulation,2010,TI; HS,Surface/Volume,Surface/Volume,
VisJ.1413.7.png,Scalable Multi-variate Analytics of Seismic and Satellite-based Observational Data,2010,JC; RL,Pattern,Grid,
VisJ.1421.3.png,Noodles: A Tool for Visualization of Numerical Weather Model Ensemble Uncertainty,2010,TM; JC,Bar,Bar,
VisJ.1421.5.png,Noodles: A Tool for Visualization of Numerical Weather Model Ensemble Uncertainty,2010,MS; JC,Grid,Glyph,
VisJ.1421.12.png,Noodles: A Tool for Visualization of Numerical Weather Model Ensemble Uncertainty,2010,MS; JC,Line,Line,
VisJ.1431.6.png,Analysis of Recurrent Patterns in Toroidal Magnetic fields,2010,MS; PI,Node-link,Node-link,
VisJ.1431.9.png,Analysis of Recurrent Patterns in Toroidal Magnetic fields,2010,TI; JC,Line,Line,
VisJ.1431.10.png,Analysis of Recurrent Patterns in Toroidal Magnetic fields,2010,MS; TM,Node-link,Node-link,
VisJ.1431.7.png,Analysis of Recurrent Patterns in Toroidal Magnetic fields,2010,JC; RL,Node-link,Line,
VisJ.1431.12.png,Analysis of Recurrent Patterns in Toroidal Magnetic fields,2010,HS; JC,Node-link,Line,
VisJ.1449.10.png,Interactive Visual Analysis of Multiple Simulation Runs Using the Simulation Model View: Understanding and Tuning of an Electronic Unit Injector,2010,TI; JC,Line,Line,
VisJ.1449.9.png,Interactive Visual Analysis of Multiple Simulation Runs Using the Simulation Model View: Understanding and Tuning of an Electronic Unit Injector,2010,TI; HS,Line,Line,
VisJ.1449.13.png,Interactive Visual Analysis of Multiple Simulation Runs Using the Simulation Model View: Understanding and Tuning of an Electronic Unit Injector,2010,TM; RL,Bar,Bar,
VisJ.1449.14.png,Interactive Visual Analysis of Multiple Simulation Runs Using the Simulation Model View: Understanding and Tuning of an Electronic Unit Injector,2010,PI; JC,Bar,Bar,
VisJ.1449.17.png,Interactive Visual Analysis of Multiple Simulation Runs Using the Simulation Model View: Understanding and Tuning of an Electronic Unit Injector,2010,MS; RL,Line,Line,
VisJ.1449.18.png,Interactive Visual Analysis of Multiple Simulation Runs Using the Simulation Model View: Understanding and Tuning of an Electronic Unit Injector,2010,RL; HS,Bar,Bar,
VisJ.1449.16.png,Interactive Visual Analysis of Multiple Simulation Runs Using the Simulation Model View: Understanding and Tuning of an Electronic Unit Injector,2010,TM; JC,Bar,Bar,
VisJ.1449.19.png,Interactive Visual Analysis of Multiple Simulation Runs Using the Simulation Model View: Understanding and Tuning of an Electronic Unit Injector,2010,TI; HS,Line,Line,
VisJ.1458.9.png,World Lines,2010,TM; HS,Surface/Volume,Surface/Volume,
VisJ.1477.10.png,Visual Optimality and Stability Analysis of 3DCT Scan Positions,2010,TM; JC,Bar,Bar,
VisJ.1477.8.png,Visual Optimality and Stability Analysis of 3DCT Scan Positions,2010,PI; JC,Surface/Volume,Area,
VisJ.1477.7.png,Visual Optimality and Stability Analysis of 3DCT Scan Positions,2010,PI; JC,Surface/Volume,Surface/Volume,
VisJ.1477.12.png,Visual Optimality and Stability Analysis of 3DCT Scan Positions,2010,PI; HS,Surface/Volume,Surface/Volume,
VisJ.1477.16.png,Visual Optimality and Stability Analysis of 3DCT Scan Positions,2010,MS; PI,Line,Line,
VisJ.1477.20.png,Visual Optimality and Stability Analysis of 3DCT Scan Positions,2010,JC; HS,Node-link,Line,
VisJ.1487.4.png,Pre-Integrated Volume Rendering with Non-Linear Gradient Interpolation,2010,TI; HS,Surface/Volume,Surface/Volume,
VisJ.1487.5.png,Pre-Integrated Volume Rendering with Non-Linear Gradient Interpolation,2010,MS; TM,Surface/Volume,Surface/Volume,
VisJ.1487.7.png,Pre-Integrated Volume Rendering with Non-Linear Gradient Interpolation,2010,TM; RL,Surface/Volume,Surface/Volume,
VisJ.1495.1.png,Gradient Estimation Revitalized,2010,TI; JC,Surface/Volume,Surface/Volume,
VisJ.1495.5.png,Gradient Estimation Revitalized,2010,PI; TI,Line,Line,
VisJ.1495.8.png,Gradient Estimation Revitalized,2010,TM; HS,Surface/Volume,Surface/Volume,
VisJ.1495.6.png,Gradient Estimation Revitalized,2010,TI; JC,Line,Line,
VisJ.1495.7.png,Gradient Estimation Revitalized,2010,RL; HS,Surface/Volume,Surface/Volume,
VisJ.1495.9.png,Gradient Estimation Revitalized,2010,PI; JC,Surface/Volume,Surface/Volume,
VisJ.1505.7.png,Direct Interval Volume Visualization,2010,HS; JC,Surface/Volume,Surface/Volume,
VisJ.1505.8.png,Direct Interval Volume Visualization,2010,RL; HS,Surface/Volume,Area,
VisJ.1515.3.png,VDVR: Verifiable Volume Visualization of Projection-Based Data,2010,TM; HS,Line,Line,
VisJ.1515.11.png,VDVR: Verifiable Volume Visualization of Projection-Based Data,2010,JC; HS,Surface/Volume,Surface/Volume,
VisJ.1515.13.png,VDVR: Verifiable Volume Visualization of Projection-Based Data,2010,TI; JC,Surface/Volume,Surface/Volume,
VisJ.1515.16.png,VDVR: Verifiable Volume Visualization of Projection-Based Data,2010,TM; HS,Surface/Volume,Surface/Volume,
VisJ.1515.17.png,VDVR: Verifiable Volume Visualization of Projection-Based Data,2010,TI; JC,Surface/Volume,Surface/Volume,
VisJ.1525.2.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,TM; HS,Line,Line,
VisJ.1525.4.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,JC; RL,Surface/Volume,Surface/Volume,
VisJ.1525.5.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,JC; RL,Bar,Bar,
VisJ.1525.6.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,TM; JC,Surface/Volume,Surface/Volume,
VisJ.1525.7.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,RL; HS,Surface/Volume,Surface/Volume,
VisJ.1525.11.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,HS; JC,Surface/Volume,Surface/Volume,
VisJ.1525.9.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,RL; HS,Surface/Volume,Surface/Volume,
VisJ.1525.15.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,TM; PI,Surface/Volume,Surface/Volume,
VisJ.1525.12.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,RL; JC,Surface/Volume,Surface/Volume,
VisJ.1525.13.png,Fast High-Quality Volume Ray Casting with Virtual Samplings,2010,PI; JC,Line,Line,
VisJ.1533.3.png,Efficient High-Quality Volume Rendering of SPH Data,2010,TM; JC,Surface/Volume,Surface/Volume,
VisJ.1533.5.png,Efficient High-Quality Volume Rendering of SPH Data,2010,TI; JC,Surface/Volume,Surface/Volume,
VisJ.1533.6.png,Efficient High-Quality Volume Rendering of SPH Data,2010,TM; RL,Surface/Volume,Surface/Volume,
VisJ.1533.11.png,Efficient High-Quality Volume Rendering of SPH Data,2010,MS; TI,Surface/Volume,Surface/Volume,
VisJ.1533.10.png,Efficient High-Quality Volume Rendering of SPH Data,2010,MS; PI,Surface/Volume,Surface/Volume,
VisJ.1533.13.png,Efficient High-Quality Volume Rendering of SPH Data,2010,JC; HS,Surface/Volume,Surface/Volume,
VisJ.1541.1.png,Fast; Memory-Efficient Cell Location in Unstructured Grids for Visualization,2010,MS; JC,Pattern,Surface/Volume,
VisJ.1541.7.png,Fast; Memory-Efficient Cell Location in Unstructured Grids for Visualization,2010,MS; JC,Line,Node-link,
VisJ.1541.8.png,Fast; Memory-Efficient Cell Location in Unstructured Grids for Visualization,2010,TM; JC,Line,Line,
VisJ.1541.12.png,Fast; Memory-Efficient Cell Location in Unstructured Grids for Visualization,2010,TM; JC,Line,Line,
VisJ.1541.13.png,Fast; Memory-Efficient Cell Location in Unstructured Grids for Visualization,2010,TI; RL,Point,Point,
VisJ.1551.1.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,TM; JC,Surface/Volume,Surface/Volume,
VisJ.1551.2.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,TM; JC,Surface/Volume,Surface/Volume,
VisJ.1551.3.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,MS; TM,Surface/Volume,Surface/Volume,
VisJ.1551.4.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,PI; JC,Surface/Volume,Surface/Volume,
VisJ.1551.8.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,PI; RL,Surface/Volume,Surface/Volume,
VisJ.1551.9.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,PI; TI,Surface/Volume,Surface/Volume,
VisJ.1551.10.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,JC; HS,Surface/Volume,Surface/Volume,
VisJ.1551.13.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,MS; RL,Surface/Volume,Surface/Volume,
VisJ.1551.14.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,TM; TI,Surface/Volume,Surface/Volume,
VisJ.1551.15.png,Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data,2010,TM; RL,Line,Line,
VisJ.1569.9.png,Interactive Separating Streak Surfaces,2010,TM; RL,Line,Surface/Volume,
VisJ.1569.12.png,Interactive Separating Streak Surfaces,2010,TM; PI,Surface/Volume,Surface/Volume,
VisJ.1578.1.png,View-Dependent Streamlines for 3D Vector fields,2010,TM; RL,Line,Line,
VisJ.1578.2.png,View-Dependent Streamlines for 3D Vector fields,2010,JC; HS,Line,Line,
VisJ.1578.3.png,View-Dependent Streamlines for 3D Vector fields,2010,RL; HS,Line,Line,
VisJ.1578.11.png,View-Dependent Streamlines for 3D Vector fields,2010,JC; HS,Line,Line,
VisJ.1578.13.png,View-Dependent Streamlines for 3D Vector fields,2010,TI; JC,Line,Line,
VisJ.1578.12.png,View-Dependent Streamlines for 3D Vector fields,2010,RL; HS,Line,Line,
VisJ.1578.14.png,View-Dependent Streamlines for 3D Vector fields,2010,MS; HS,Line,Line,
VisJ.1578.15.png,View-Dependent Streamlines for 3D Vector fields,2010,TM; PI,Line,Line,
VisJ.1587.3.png,Visualizing Flow Trajectories Using Locality-based Rendering and Warped Curve Plots,2010,TM; TI,Line,Line,
VisJ.1595.7.png,Superquadric Glyphs for Symmetric Second-Order Tensors,2010,MS; TM,Glyph,Surface/Volume,
VisJ.1595.9.png,Superquadric Glyphs for Symmetric Second-Order Tensors,2010,TM; JC,Glyph,Glyph,
VisJ.1605.2.png,TanGeoMS: Tangible Geospatial Modeling System,2010,TM; JC,Surface/Volume,Surface/Volume,
VisJ.1605.8.png,TanGeoMS: Tangible Geospatial Modeling System,2010,PI; JC,Surface/Volume,Area,
VisJ.1613.12.png,FI3D: Direct-Touch Interaction for the Exploration of 3D Scientific Visualization Spaces,2010,MS; JC,Point,Point,
VisJ.1623.13.png,A Scalable Distributed Paradigm for Multi-User Interaction with Tiled Rear Projection Display Walls,2010,TM; JC,Point,Grid,
VisJ.1633.6.png,Projector Placement Planning for High Quality Visualizations on Real-World Colored Objects,2010,TM; JC,Surface/Volume,Surface/Volume,
VASTC.3.2.png,DimStiller: Workflows for dimensional analysis and reduction,2010,PI; TI,Bar,Bar,
VASTC.3.3.png,DimStiller: Workflows for dimensional analysis and reduction,2010,MS; JC,Grid,Grid,
VASTC.19.3.png,Improving the visual analysis of high-dimensional datasets using quality measures,2010,TM; RL,Point,Point,
VASTC.19.4.png,Improving the visual analysis of high-dimensional datasets using quality measures,2010,TM; PI,Point,Point,
VASTC.19.5.png,Improving the visual analysis of high-dimensional datasets using quality measures,2010,MS; TM,Point,Point,
VASTC.19.6.png,Improving the visual analysis of high-dimensional datasets using quality measures,2010,TM; PI,Point,Point,
VASTC.19.8.png,Improving the visual analysis of high-dimensional datasets using quality measures,2010,MS; TM,Grid,Pattern,
VASTC.19.9.png,Improving the visual analysis of high-dimensional datasets using quality measures,2010,TI; JC,Grid,Grid,
VASTC.19.11.png,Improving the visual analysis of high-dimensional datasets using quality measures,2010,PI; HS,Bar,Bar,
VASTC.19.12.png,Improving the visual analysis of high-dimensional datasets using quality measures,2010,TI; HS,Bar,Area,
VASTC.27.1.png,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,2010,JC; HS,Point,Point,
VASTC.27.3.png,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,2010,TI; JC,Text,Point,
VASTC.27.8.png,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,2010,TM; PI,Pattern,Grid,
VASTC.35.6.png,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,2010,RL; JC,Point,Point,
VASTC.35.10.png,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,2010,JC; RL,Point,Point,
VASTC.35.8.png,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,2010,PI; RL,Grid,Grid,
VASTC.35.11.png,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,2010,MS; HS,Grid,Grid,
VASTC.35.9.png,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,2010,TI; HS,Surface/Volume,Surface/Volume,
VASTC.35.12.png,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,2010,MS; RL,Bar,Bar,
VASTC.43.2.png,Flow-based scatterplots for sensitivity analysis,2010,PI; JC,Glyph,Glyph,
VASTC.43.8.png,Flow-based scatterplots for sensitivity analysis,2010,TM; JC,Line,Line,
VASTC.51.5.png,Anomaly detection in GPS data based on visual analytics,2010,TI; HS,Line,Node-link,
VASTC.51.6.png,Anomaly detection in GPS data based on visual analytics,2010,MS; RL,Bar,Bar,
VASTC.59.11.png,Discovering bits of place histories from people's activity traces,2010,TM; JC,Grid,Grid,
VASTC.59.10.png,Discovering bits of place histories from people's activity traces,2010,MS; TI,Area,Area,
VASTC.59.13.png,Discovering bits of place histories from people's activity traces,2010,TI; JC,Area,Area,
VASTC.67.5.png,A visual analytics approach to model learning,2010,PI; JC,Node-link,Node-link,
VASTC.67.8.png,A visual analytics approach to model learning,2010,RL; HS,Node-link,Node-link,
VASTC.83.4.png,Visual market sector analysis for financial time series data,2010,PI; TI,Line,Line,
VASTC.83.3.png,Visual market sector analysis for financial time series data,2010,MS; TM,Line,Node-link,
VASTC.83.8.png,Visual market sector analysis for financial time series data,2010,PI; HS,Line,Node-link,
VASTC.83.5.png,Visual market sector analysis for financial time series data,2010,MS; PI,Line,Point,
VASTC.83.7.png,Visual market sector analysis for financial time series data,2010,TM; RL,Node-link,Line,
VASTC.91.2.png,Two-stage framework for a topology-based projection and visualization of classified document collections,2010,TM; HS,Line,Line,
VASTC.107.4.png,VizCept: Supporting synchronous collaboration for constructing visualizations in intelligence analysis,2010,TM; HS,Point,Node-link,
VASTC.107.7.png,VizCept: Supporting synchronous collaboration for constructing visualizations in intelligence analysis,2010,TI; JC,Node-link,Node-link,
VASTC.123.1.png,Visual readability analysis: How to make your writings easier to read,2010,TM; JC,Grid,Grid,
VASTC.123.7.png,Visual readability analysis: How to make your writings easier to read,2010,TI; RL,Grid,Grid,
VASTC.147.9.png,Real-time aggregation of Wikipedia data for visual analytics,2010,TM; JC,Text,Text,
VASTC.147.11.png,Real-time aggregation of Wikipedia data for visual analytics,2010,TM; HS,Line,Line,
VASTC.155.1.png,Click2Annotate: Automated Insight Externalization with rich semantics,2010,TI; RL,Bar,Bar,
VASTC.155.7.png,Click2Annotate: Automated Insight Externalization with rich semantics,2010,TI; HS,Bar,Bar,
VASTC.155.9.png,Click2Annotate: Automated Insight Externalization with rich semantics,2010,TI; HS,Bar,Bar,
VASTC.195.6.png,Comparing different levels of interaction constraints for deriving visual problem isomorphs,2010,MS; TM,Bar,Bar,
VASTC.195.5.png,Comparing different levels of interaction constraints for deriving visual problem isomorphs,2010,TM; JC,Bar,Bar,
VASTC.195.7.png,Comparing different levels of interaction constraints for deriving visual problem isomorphs,2010,MS; JC,Bar,Bar,
VASTC.195.8.png,Comparing different levels of interaction constraints for deriving visual problem isomorphs,2010,MS; HS,Bar,Bar,
VASTJ.1.3.png,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,2015,MS; PI,Node-link,Node-link,
VASTJ.1.5.png,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,2015,PI; RL,Node-link,Node-link,
VASTJ.1.4.png,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,2015,MS; PI,Node-link,Node-link,
VASTJ.1.7.png,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,2015,PI; RL,Node-link,Node-link,
VASTJ.1.9.png,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,2015,MS; TI,Node-link,Point,
VASTJ.1.10.png,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,2015,MS; JC,Node-link,Node-link,
VASTJ.1.14.png,Reducing Snapshots to Points: A Visual Analytics Approach to Dynamic Network Exploration,2015,MS; PI,Node-link,Node-link,
VASTJ.11.2.png,MobilityGraphs: Visual Analysis of Mass Mobility Dynamics via Spatio-Temporal Graphs and Clustering,2015,TM; TI,Node-link,Node-link,
VASTJ.11.10.png,MobilityGraphs: Visual Analysis of Mass Mobility Dynamics via Spatio-Temporal Graphs and Clustering,2015,MS; JC,Node-link,Node-link,
VASTJ.51.7.png,A Case Study Using Visualization Interaction Logs and Insight Metrics to Understand How Analysts Arrive at Insights,2015,MS; JC,Point,Point,
VASTJ.61.4.png,VA2: A Visual Analytics Approach for Evaluating Visual Analytics Applications,2015,PI; JC,Node-link,Node-link,
VASTJ.91.4.png,Supporting Iterative Cohort Construction with Visual Temporal Queries,2015,JC; HS,Bar,Bar,
VASTJ.91.6.png,Supporting Iterative Cohort Construction with Visual Temporal Queries,2015,JC; RL,Area,Area,
VASTJ.101.1.png,PhenoBlocks: Phenotype Comparison Visualizations,2015,TM; HS,Bar,Bar,
VASTJ.101.7.png,PhenoBlocks: Phenotype Comparison Visualizations,2015,TM; JC,Bar,Bar,
VASTJ.111.8.png,"VEEVVIE: Visual Explorer for Empirical Visualization, VR and Interaction Experiments",2015,TM; JC,Grid,Grid,
VASTJ.121.7.png,The Data Context Map: Fusing Data and Attributes into a Unified Display,2015,TI; JC,Point,Point,
VASTJ.121.8.png,The Data Context Map: Fusing Data and Attributes into a Unified Display,2015,TM; JC,Point,Point,
VASTJ.121.15.png,The Data Context Map: Fusing Data and Attributes into a Unified Display,2015,PI; RL,Point,Point,
VASTJ.131.3.png,InterAxis: Steering Scatterplot Axes via Observation-Level Interaction,2015,HS; JC,Point,Point,
VASTJ.141.2.png,Temporal MDS Plots for Analysis of Multivariate Data,2015,MS; RL,Point,Point,
VASTJ.141.6.png,Temporal MDS Plots for Analysis of Multivariate Data,2015,MS; HS,Grid,Grid,
VASTJ.141.14.png,Temporal MDS Plots for Analysis of Multivariate Data,2015,TI; JC,Point,Point,
VASTJ.141.12.png,Temporal MDS Plots for Analysis of Multivariate Data,2015,TM; HS,Point,Point,
VASTJ.141.15.png,Temporal MDS Plots for Analysis of Multivariate Data,2015,MS; RL,Point,Point,
VASTJ.151.2.png,Visual Analytics for Development and Evaluation of Order Selection Criteria for Autoregressive Processes,2015,TI; JC,Line,Line,
VASTJ.151.8.png,Visual Analytics for Development and Evaluation of Order Selection Criteria for Autoregressive Processes,2015,TI; JC,Bar,Bar,
VASTJ.151.7.png,Visual Analytics for Development and Evaluation of Order Selection Criteria for Autoregressive Processes,2015,TM; RL,Line,Line,
VASTJ.151.9.png,Visual Analytics for Development and Evaluation of Order Selection Criteria for Autoregressive Processes,2015,TM; JC,Area,Area,
VASTJ.151.11.png,Visual Analytics for Development and Evaluation of Order Selection Criteria for Autoregressive Processes,2015,RL; JC,Line,Line,
VASTJ.151.12.png,Visual Analytics for Development and Evaluation of Order Selection Criteria for Autoregressive Processes,2015,PI; JC,Area,Node-link,
VASTJ.151.15.png,Visual Analytics for Development and Evaluation of Order Selection Criteria for Autoregressive Processes,2015,MS; PI,Line,Line,
VASTJ.151.14.png,Visual Analytics for Development and Evaluation of Order Selection Criteria for Autoregressive Processes,2015,TM; HS,Line,Line,
VASTJ.170.1.png,Visually Exploring Transportation Schedules,2015,TM; HS,Grid,Grid,
VASTJ.170.5.png,Visually Exploring Transportation Schedules,2015,MS; JC,Grid,Grid,
VASTJ.170.4.png,Visually Exploring Transportation Schedules,2015,TM; RL,Grid,Grid,
VASTJ.170.9.png,Visually Exploring Transportation Schedules,2015,PI; HS,Point,Point,
VASTJ.170.10.png,Visually Exploring Transportation Schedules,2015,RL; HS,Grid,Grid,
VASTJ.170.11.png,Visually Exploring Transportation Schedules,2015,TI; JC,Line,Line,
VASTJ.180.13.png,Visual Analysis and Dissemination of Scientific Literature Collections with SurVis,2015,RL; HS,Bar,Bar,
VASTJ.200.1.png,Interactive Visual Profiling of Musicians,2015,MS; TM,Area,Line,
VASTJ.200.5.png,Interactive Visual Profiling of Musicians,2015,TM; JC,Bar,Bar,
VASTJ.200.8.png,Interactive Visual Profiling of Musicians,2015,PI; JC,Node-link,Node-link,
